Time,SWC_20_cm
2022-02-22 21:00:00,0.2498
2022-02-22 22:00:00,0.2484
2022-02-22 23:00:00,0.2473
2022-02-23 00:00:00,0.2462
2022-02-23 01:00:00,0.2452
2022-02-23 02:00:00,0.2443
2022-02-23 03:00:00,0.2434
2022-02-23 04:00:00,0.2426
2022-02-23 05:00:00,0.2417
2022-02-23 06:00:00,0.2409
2022-02-23 07:00:00,0.2402
2022-02-23 08:00:00,0.2397
2022-02-23 09:00:00,0.2412
2022-02-23 10:00:00,0.2664
2022-02-23 11:00:00,0.3091
2022-02-23 12:00:00,0.285
2022-02-23 13:00:00,0.31
2022-02-23 14:00:00,0.3142
2022-02-23 15:00:00,0.3021
2022-02-23 16:00:00,0.2924
2022-02-23 17:00:00,0.3125
2022-02-23 18:00:00,0.2967
2022-02-23 19:00:00,0.2902
2022-02-23 20:00:00,0.2856
2022-02-23 21:00:00,0.2822
2022-02-23 22:00:00,0.2796
2022-02-23 23:00:00,0.2774
2022-02-24 00:00:00,0.2755
2022-02-24 01:00:00,0.2739
2022-02-24 02:00:00,0.2725
2022-02-24 03:00:00,0.2713
2022-02-24 04:00:00,0.2701
2022-02-24 05:00:00,0.2691
2022-02-24 06:00:00,0.2682
2022-02-24 07:00:00,0.2673
2022-02-24 08:00:00,0.2665
2022-02-24 09:00:00,0.2658
2022-02-24 10:00:00,0.2652
2022-02-24 11:00:00,0.2645
2022-02-24 12:00:00,0.2638
2022-02-24 13:00:00,0.2631
2022-02-24 14:00:00,0.2621
2022-02-24 15:00:00,0.2613
2022-02-24 16:00:00,0.2604
2022-02-24 17:00:00,0.2596
2022-02-24 18:00:00,0.2587
2022-02-24 19:00:00,0.258
2022-02-24 20:00:00,0.2573
2022-02-24 21:00:00,0.2568
2022-02-24 22:00:00,0.2563
2022-02-24 23:00:00,0.2558
2022-02-25 00:00:00,0.2553
2022-02-25 01:00:00,0.2549
2022-02-25 02:00:00,0.2545
2022-02-25 03:00:00,0.2542
2022-02-25 04:00:00,0.2539
2022-02-25 05:00:00,0.2534
2022-02-25 06:00:00,0.253
2022-02-25 07:00:00,0.2526
2022-02-25 08:00:00,0.2524
2022-02-25 09:00:00,0.2524
2022-02-25 10:00:00,0.2525
2022-02-25 11:00:00,0.2528
2022-02-25 12:00:00,0.2529
2022-02-25 13:00:00,0.2528
2022-02-25 14:00:00,0.2522
2022-02-25 15:00:00,0.2513
2022-02-25 16:00:00,0.2502
2022-02-25 17:00:00,0.2487
2022-02-25 18:00:00,0.2472
2022-02-25 19:00:00,0.2463
2022-02-25 20:00:00,0.2457
2022-02-25 21:00:00,0.2453
2022-02-25 22:00:00,0.2449
2022-02-25 23:00:00,0.2446
2022-02-26 00:00:00,0.2442
2022-02-26 01:00:00,0.2438
2022-02-26 02:00:00,0.2436
2022-02-26 03:00:00,0.2434
2022-02-26 04:00:00,0.2433
2022-02-26 05:00:00,0.2431
2022-02-26 06:00:00,0.243
2022-02-26 07:00:00,0.2428
2022-02-26 08:00:00,0.2428
2022-02-26 09:00:00,0.2429
2022-02-26 10:00:00,0.2432
2022-02-26 11:00:00,0.2438
2022-02-26 12:00:00,0.2439
2022-02-26 13:00:00,0.2435
2022-02-26 14:00:00,0.2428
2022-02-26 15:00:00,0.2417
2022-02-26 16:00:00,0.2405
2022-02-26 17:00:00,0.2388
2022-02-26 18:00:00,0.2378
2022-02-26 19:00:00,0.237
2022-02-26 20:00:00,0.2364
2022-02-26 21:00:00,0.236
2022-02-26 22:00:00,0.2356
2022-02-26 23:00:00,0.2351
2022-02-27 00:00:00,0.2348
2022-02-27 01:00:00,0.2344
2022-02-27 02:00:00,0.2341
2022-02-27 03:00:00,0.2339
2022-02-27 04:00:00,0.2336
2022-02-27 05:00:00,0.2334
2022-02-27 06:00:00,0.2332
2022-02-27 07:00:00,0.2329
2022-02-27 08:00:00,0.233
2022-02-27 09:00:00,0.2333
2022-02-27 10:00:00,0.2338
2022-02-27 11:00:00,0.2345
2022-02-27 12:00:00,0.2349
2022-02-27 13:00:00,0.2349
2022-02-27 14:00:00,0.2345
2022-02-27 15:00:00,0.2338
2022-02-27 16:00:00,0.2328
2022-02-27 17:00:00,0.2316
2022-02-27 18:00:00,0.2305
2022-02-27 19:00:00,0.229
2022-02-27 20:00:00,0.2278
2022-02-27 21:00:00,0.2272
2022-02-27 22:00:00,0.2267
2022-02-27 23:00:00,0.2263
2022-02-28 00:00:00,0.226
2022-02-28 01:00:00,0.2257
2022-02-28 02:00:00,0.2254
2022-02-28 03:00:00,0.2252
2022-02-28 04:00:00,0.225
2022-02-28 05:00:00,0.2249
2022-02-28 06:00:00,0.2247
2022-02-28 07:00:00,0.2245
2022-02-28 08:00:00,0.2246
2022-02-28 09:00:00,0.2249
2022-02-28 10:00:00,0.2255
2022-02-28 11:00:00,0.2261
2022-02-28 12:00:00,0.2265
2022-02-28 13:00:00,0.2265
2022-02-28 14:00:00,0.2262
2022-02-28 15:00:00,0.2255
2022-02-28 16:00:00,0.2247
2022-02-28 17:00:00,0.2237
2022-02-28 18:00:00,0.2227
2022-02-28 19:00:00,0.2213
2022-02-28 20:00:00,0.2199
2022-02-28 21:00:00,0.2193
2022-02-28 22:00:00,0.2188
2022-02-28 23:00:00,0.2184
2022-03-01 00:00:00,0.2181
2022-03-01 01:00:00,0.2178
2022-03-01 02:00:00,0.2175
2022-03-01 03:00:00,0.2173
2022-03-01 04:00:00,0.2171
2022-03-01 05:00:00,0.217
2022-03-01 06:00:00,0.2169
2022-03-01 07:00:00,0.2168
2022-03-01 08:00:00,0.2169
2022-03-01 09:00:00,0.2172
2022-03-01 10:00:00,0.2177
2022-03-01 11:00:00,0.2184
2022-03-01 12:00:00,0.219
2022-03-01 13:00:00,0.2189
2022-03-01 14:00:00,0.2186
2022-03-01 15:00:00,0.2179
2022-03-01 16:00:00,0.2171
2022-03-01 17:00:00,0.2161
2022-03-01 18:00:00,0.215
2022-03-01 19:00:00,0.2135
2022-03-01 20:00:00,0.2128
2022-03-01 21:00:00,0.2122
2022-03-01 22:00:00,0.2118
2022-03-01 23:00:00,0.2116
2022-03-02 00:00:00,0.2114
2022-03-02 01:00:00,0.2112
2022-03-02 02:00:00,0.2111
2022-03-02 03:00:00,0.211
2022-03-02 04:00:00,0.2109
2022-03-02 05:00:00,0.2108
2022-03-02 06:00:00,0.2108
2022-03-02 07:00:00,0.2107
2022-03-02 08:00:00,0.2107
2022-03-02 09:00:00,0.2109
2022-03-02 10:00:00,0.2114
2022-03-02 11:00:00,0.2121
2022-03-02 12:00:00,0.2121
2022-03-02 13:00:00,0.2115
2022-03-02 14:00:00,0.2107
2022-03-02 15:00:00,0.2098
2022-03-02 16:00:00,0.2089
2022-03-02 17:00:00,0.2081
2022-03-02 18:00:00,0.2074
2022-03-02 19:00:00,0.2068
2022-03-02 20:00:00,0.2062
2022-03-02 21:00:00,0.2058
2022-03-02 22:00:00,0.2055
2022-03-02 23:00:00,0.2052
2022-03-03 00:00:00,0.205
2022-03-03 01:00:00,0.2047
2022-03-03 02:00:00,0.2046
2022-03-03 03:00:00,0.2044
2022-03-03 04:00:00,0.2043
2022-03-03 05:00:00,0.2042
2022-03-03 06:00:00,0.2041
2022-03-03 07:00:00,0.2041
2022-03-03 08:00:00,0.2041
2022-03-03 09:00:00,0.2043
2022-03-03 10:00:00,0.2046
2022-03-03 11:00:00,0.205
2022-03-03 12:00:00,0.2052
2022-03-03 13:00:00,0.2051
2022-03-03 14:00:00,0.2048
2022-03-03 15:00:00,0.2041
2022-03-03 16:00:00,0.2033
2022-03-03 17:00:00,0.2027
2022-03-03 18:00:00,0.2021
2022-03-03 19:00:00,0.2015
2022-03-03 20:00:00,0.201
2022-03-03 21:00:00,0.2005
2022-03-03 22:00:00,0.2002
2022-03-03 23:00:00,0.2
2022-03-04 00:00:00,0.1998
2022-03-04 01:00:00,0.1997
2022-03-04 02:00:00,0.1995
2022-03-04 03:00:00,0.1994
2022-03-04 04:00:00,0.1993
2022-03-04 05:00:00,0.1993
2022-03-04 06:00:00,0.1992
2022-03-04 07:00:00,0.1993
2022-03-04 08:00:00,0.1993
2022-03-04 09:00:00,0.1995
2022-03-04 10:00:00,0.1997
2022-03-04 11:00:00,0.1999
2022-03-04 12:00:00,0.2
2022-03-04 13:00:00,0.2
2022-03-04 14:00:00,0.1998
2022-03-04 15:00:00,0.1994
2022-03-04 16:00:00,0.1991
2022-03-04 17:00:00,0.1986
2022-03-04 18:00:00,0.1981
2022-03-04 19:00:00,0.1976
2022-03-04 20:00:00,0.1971
2022-03-04 21:00:00,0.1967
2022-03-04 22:00:00,0.1963
2022-03-04 23:00:00,0.1959
2022-03-05 00:00:00,0.1957
2022-03-05 01:00:00,0.1954
2022-03-05 02:00:00,0.1952
2022-03-05 03:00:00,0.1951
2022-03-05 04:00:00,0.1949
2022-03-05 05:00:00,0.1947
2022-03-05 06:00:00,0.1946
2022-03-05 07:00:00,0.1945
2022-03-05 08:00:00,0.1946
2022-03-05 09:00:00,0.1948
2022-03-05 10:00:00,0.1951
2022-03-05 11:00:00,0.1954
2022-03-05 12:00:00,0.1956
2022-03-05 13:00:00,0.1957
2022-03-05 14:00:00,0.1956
2022-03-05 15:00:00,0.1951
2022-03-05 16:00:00,0.1947
2022-03-05 17:00:00,0.1943
2022-03-05 18:00:00,0.1939
2022-03-05 19:00:00,0.1934
2022-03-05 20:00:00,0.193
2022-03-05 21:00:00,0.1927
2022-03-05 22:00:00,0.1923
2022-03-05 23:00:00,0.192
2022-03-06 00:00:00,0.1918
