Time,SWC_100_cm
2022-02-12 00:00:00,0.1309727521718425
2022-02-12 01:00:00,0.1311696986061282
2022-02-12 02:00:00,0.1311696986061282
2022-02-12 03:00:00,0.1311696986061282
2022-02-12 04:00:00,0.1311696986061282
2022-02-12 05:00:00,0.1311696986061282
2022-02-12 06:00:00,0.1309727521718425
2022-02-12 07:00:00,0.1305809617367525
2022-02-12 08:00:00,0.1311696986061282
2022-02-12 09:00:00,0.13421092975059834
2022-02-12 10:00:00,0.14013268163500153
2022-02-12 11:00:00,0.14248790237314266
2022-02-12 12:00:00,0.14082948190457167
2022-02-12 13:00:00,0.14059630049385385
2022-02-12 14:00:00,0.14036403563003666
2022-02-12 15:00:00,0.13921626244875857
2022-02-12 16:00:00,0.1369862982696638
2022-02-12 17:00:00,0.13676795737491815
2022-02-12 18:00:00,0.13400295637881676
2022-02-12 19:00:00,0.13256832114951175
2022-02-12 20:00:00,0.13196458560516952
2022-02-12 21:00:00,0.13136735114353543
2022-02-12 22:00:00,0.1311696986061282
2022-02-12 23:00:00,0.1309727521718425
2022-02-13 00:00:00,0.1309727521718425
2022-02-13 01:00:00,0.13136735114353543
2022-02-13 02:00:00,0.13176479058870902
2022-02-13 03:00:00,0.13176479058870902
2022-02-13 04:00:00,0.1315657137915239
2022-02-13 05:00:00,0.1315657137915239
2022-02-13 06:00:00,0.1311696986061282
2022-02-13 07:00:00,0.1309727521718425
2022-02-13 08:00:00,0.13421092975059834
2022-02-13 09:00:00,0.13809057123337845
2022-02-13 10:00:00,0.13831397517488134
2022-02-13 11:00:00,0.1412986173221907
2022-02-13 12:00:00,0.14272862650323342
2022-02-13 13:00:00,0.14082948190457167
2022-02-13 14:00:00,0.13967268377817246
2022-02-13 15:00:00,0.1359028068158961
2022-02-13 16:00:00,0.13483948572747992
2022-02-13 17:00:00,0.13379574816562304
2022-02-13 18:00:00,0.13297447867137513
2022-02-13 19:00:00,0.13216510294275913
2022-02-13 20:00:00,0.13176479058870902
2022-02-13 21:00:00,0.13176479058870902
2022-02-13 22:00:00,0.13136735114353543
2022-02-13 23:00:00,0.1309727521718425
2022-02-14 00:00:00,0.13077650786406986
2022-02-14 01:00:00,0.13077650786406986
2022-02-14 02:00:00,0.13077650786406986
2022-02-14 03:00:00,0.13077650786406986
2022-02-14 04:00:00,0.1309727521718425
2022-02-14 05:00:00,0.13077650786406986
2022-02-14 06:00:00,0.13077650786406986
2022-02-14 07:00:00,0.13077650786406986
2022-02-14 08:00:00,0.13077650786406986
2022-02-14 09:00:00,0.1305809617367525
2022-02-14 10:00:00,0.13038610987408614
2022-02-14 11:00:00,0.1309727521718425
2022-02-14 12:00:00,0.13136735114353543
2022-02-14 13:00:00,0.1315657137915239
2022-02-14 14:00:00,0.13379574816562304
2022-02-14 15:00:00,0.13483948572747992
2022-02-14 16:00:00,0.13400295637881676
2022-02-14 17:00:00,0.1346291898979612
2022-02-14 18:00:00,0.13236634673542205
2022-02-14 19:00:00,0.1311696986061282
2022-02-14 20:00:00,0.1305809617367525
2022-02-14 21:00:00,0.13038610987408614
2022-02-14 22:00:00,0.13038610987408614
2022-02-14 23:00:00,0.13038610987408614
2022-02-15 00:00:00,0.1305809617367525
2022-02-15 01:00:00,0.13077650786406986
2022-02-15 02:00:00,0.13077650786406986
2022-02-15 03:00:00,0.1305809617367525
2022-02-15 04:00:00,0.1305809617367525
2022-02-15 05:00:00,0.1305809617367525
2022-02-15 06:00:00,0.1305809617367525
2022-02-15 07:00:00,0.13077650786406986
2022-02-15 08:00:00,0.1309727521718425
2022-02-15 09:00:00,0.13216510294275913
2022-02-15 10:00:00,0.13421092975059834
2022-02-15 11:00:00,0.13764632810421837
2022-02-15 12:00:00,0.1387633739155173
2022-02-15 13:00:00,0.1412986173221907
2022-02-15 14:00:00,0.1420093393202359
2022-02-15 15:00:00,0.13921626244875857
2022-02-15 16:00:00,0.13483948572747992
2022-02-15 17:00:00,0.18277855511004984
2022-02-15 18:00:00,0.15951552399386026
2022-02-15 19:00:00,0.1515338749860597
2022-02-15 20:00:00,0.14723372590683034
2022-02-15 21:00:00,0.14444120285668915
2022-02-15 22:00:00,0.1420093393202359
2022-02-15 23:00:00,0.14036403563003666
2022-02-16 00:00:00,0.1389893792872131
2022-02-16 01:00:00,0.13786802393566833
2022-02-16 02:00:00,0.13676795737491815
2022-02-16 03:00:00,0.1359028068158961
2022-02-16 04:00:00,0.13526243180665504
2022-02-16 05:00:00,0.13441967275402134
2022-02-16 06:00:00,0.13338360949973818
2022-02-16 07:00:00,0.13256832114951175
2022-02-16 08:00:00,0.13277103038411436
2022-02-16 09:00:00,0.1346291898979612
2022-02-16 10:00:00,0.13809057123337845
2022-02-16 11:00:00,0.13853824098084255
2022-02-16 12:00:00,0.1374254786041777
2022-02-16 13:00:00,0.13853824098084255
2022-02-16 14:00:00,0.14013268163500153
2022-02-16 15:00:00,0.13809057123337845
2022-02-16 16:00:00,0.13676795737491815
2022-02-16 17:00:00,0.13421092975059834
2022-02-16 18:00:00,0.13256832114951175
2022-02-16 19:00:00,0.13077650786406986
2022-02-16 20:00:00,0.12980568116361277
2022-02-16 21:00:00,0.12942212955841428
2022-02-16 22:00:00,0.12923136270940022
2022-02-16 23:00:00,0.12885182835796827
2022-02-17 00:00:00,0.12885182835796827
2022-02-17 01:00:00,0.12847493537997537
2022-02-17 02:00:00,0.127914485338104
2022-02-17 03:00:00,0.12772895828505834
2022-02-17 04:00:00,0.12810065485281322
2022-02-17 05:00:00,0.1282874703507642
2022-02-17 06:00:00,0.127914485338104
2022-02-17 07:00:00,0.12754407019828848
2022-02-17 08:00:00,0.12942212955841428
2022-02-17 09:00:00,0.13338360949973818
2022-02-17 10:00:00,0.1359028068158961
2022-02-17 11:00:00,0.13505056482419536
2022-02-17 12:00:00,0.13358930067342548
2022-02-17 13:00:00,0.13176479058870902
2022-02-17 14:00:00,0.1311696986061282
2022-02-17 15:00:00,0.1315657137915239
